0.0, 0.00
-0.147000844836, 0.2299994600371
-0.291001292966, 0.3519989310951
-0.460001612534, 0.4389983103231
-0.544001678651, 0.4569980017731
-0.614001814559, 0.4939977446491
-0.657002016585, 0.5489975867011
-0.685002295749, 0.624997483851
-0.705002666742, 0.7259974103861
-0.726003092834, 0.8419973332471
-0.707003265475, 0.8889974030381
-0.631003192011, 0.8689976822021
-0.596003203031, 0.8719978107641
-0.471003037737, 0.8269982699151
-0.324002850405, 0.7759988098761
-0.236002578588, 0.7019991331191
-0.158002376563, 0.6469994196291
-0.0440020716874, 0.5639998383751
0.038998159724, 0.5010001432521
0.0829981193184, 0.5120003048731
0.186998163396, 0.5000006868861
0.25799813401, 0.5080009476831
0.0200001432549, -0.03899992653561
0.0950004113983, -0.1119996510451
0.495998604179, 0.3800018219071
0.585998431537, 0.4270021524951
0.657998258896, 0.4740024169661
0.7559981487, 0.504002776941
0.820998089928, 0.5200030156981
0.870997987078, 0.5480031993581
0.904997887901, 0.5750033242471
0.941997645469, 0.6410034601551
0.966997373652, 0.7150035519851
1.00099693654, 0.8340036768731
1.1139952285, 1.299004091942
1.14499509626, 1.335004205812
1.17799504851, 1.348004327032
1.19399505953, 1.34500438582
1.20299512198, 1.328004418862
1.21599520279, 1.306004466612
1.22799547828, 1.231004510692
1.23299615415, 1.047004529052
1.23999682267, 0.8650045547682
1.23699729284, 0.737004543752
1.23899787321, 0.5790045510972
1.25699863356, 0.3720046172162
1.25400004407, -0.01199539380072
1.27200115705, -0.3149953276812
1.22100228105, -0.6209955150122
1.14000321037, -0.873995812542
1.05700404052, -1.099996117412
0.461007151727, -1.946998306643
0.359007100303, -1.932998681313
0.221006946029, -1.890999188213
0.0730071480566, -1.945999731843
-0.0389922825958, -2.101000143243
-0.311992488293, -2.045001146033
-0.56999264624, -2.002002093713
-0.715992734395, -1.978002633
-0.715992734395, -1.978002633
-3.11798268816, -4.713011453023
-3.35398254858, -4.75101231993
-3.4769828057, -4.68101277173
-3.00898693806, -3.556011052653
-3.18798607118, -3.792011710153
-3.08498708499, -3.516011331813
-2.97498812451, -3.233010927763
-2.7719896746, -2.811010182113
-2.77698996478, -2.732010200473
-2.7909903468, -2.62801025193
-2.72399102267, -2.444010005793
-2.43399314211, -1.867008940573
-2.18999510728, -1.332008044313
-2.23799541215, -1.249008220623
-2.30399566193, -1.181008463063
-1.79499882824, -0.3190065934013
-1.6889994086, -0.1610062040423
-1.81399897884, -0.2780066631923
-1.92599861886, -0.376007074593
-1.25800222595, 0.6059953791043
-0.712005329816, 1.450997384673
-0.780005561227, 1.513997134893
-0.293009003024, 2.450998923733
-0.84900509473, 1.386996881443
-0.860005024939, 1.367996841033
-0.442008158186, 2.220998376433
-0.54900790106, 2.15099798343
-0.586007904733, 2.151997847493
-1.19900492576, 1.340995595823
-1.34600432703, 1.177995055863
-1.37100439682, 1.196994964033
-1.37200443722, 1.207994960353
-0.7780080737, 2.197997142233
-0.759007948811, 2.163997212023
-0.678008253687, 2.246997509553
-0.550008643048, 2.352997979723
