Starting object 1
1529421621101,51,180999,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621152,51,181050,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621206,54,181104,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621258,52,181156,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621310,52,181208,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621357,47,181255,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621384,27,181282,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621399,15,181297,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621452,53,181350,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621502,50,181400,1,1.944,0.046,-0.228,2,9.762,8,2.900,12,2.143,16,3.070,18,7.879,
1529421621563,61,181461,1,1.944,0.046,-0.228,2,9.762,8,2.904,12,2.143,16,3.074,18,7.879,
1529421621599,36,181497,1,1.944,0.046,-0.228,2,9.762,8,2.904,12,2.143,16,3.074,18,7.877,
1529421621613,14,181511,1,1.944,0.046,-0.228,2,9.762,8,2.904,12,2.143,16,3.074,18,7.877,
1529421621648,35,181546,1,1.944,0.046,-0.228,2,9.762,8,2.904,12,2.143,16,3.074,18,7.877,
1529421621696,48,181594,1,1.944,0.046,-0.228,2,9.760,8,2.904,12,2.143,16,3.074,18,7.877,
1529421621792,96,181690,1,1.944,0.046,-0.228,2,9.760,8,2.903,12,2.143,16,3.072,18,7.877,
1529421621839,47,181737,1,1.944,0.046,-0.228,2,9.760,8,2.903,12,2.143,16,3.072,18,7.877,
1529421621890,51,181788,1,1.944,0.046,-0.228,2,9.760,8,2.903,12,2.143,16,3.072,18,7.877,
1529421621905,15,181803,1,1.944,0.046,-0.228,2,9.760,8,2.903,12,2.143,16,3.073,18,7.880,
1529421621944,39,181842,1,1.944,0.046,-0.228,2,9.760,8,2.903,12,2.143,16,3.073,18,7.880,
1529421621972,28,181870,18,3.673,3.422,1.850,
1529421621972,0,181870,2,0.000,0.000,1.850,
1529421621972,0,181870,8,8.387,-4.077,1.850,
1529421621972,0,181870,16,6.827,-1.399,1.850,
1529421621972,0,181870,1,1.944,0.046,-0.228,2,9.763,8,2.903,12,2.143,16,3.073,18,7.880,
1529421621972,0,181870,12,10.474,0.000,1.850,
1529421622047,75,181945,1,1.944,0.046,-0.228,2,9.763,8,2.903,12,2.143,16,3.073,18,7.880,
1529421622097,50,181995,1,1.944,0.046,-0.228,2,9.763,8,2.903,12,2.143,16,3.073,18,7.880,
1529421622145,48,182043,1,1.944,0.046,-0.228,2,9.763,8,2.903,12,2.143,16,3.073,18,7.880,
1529421622161,16,182059,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622194,33,182092,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622242,48,182140,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622272,30,182170,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622292,20,182190,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622306,14,182204,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622343,37,182241,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622372,29,182270,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.075,18,7.880,
1529421622415,43,182313,1,1.944,0.046,-0.228,2,9.763,8,2.901,12,2.143,16,3.075,18,7.880,
1529421622465,50,182363,1,1.944,0.046,-0.228,2,9.763,8,2.901,12,2.143,16,3.070,18,7.878,
1529421622521,56,182419,1,1.944,0.046,-0.228,2,9.763,8,2.901,12,2.143,16,3.070,18,7.878,
1529421622546,25,182444,1,1.944,0.046,-0.228,2,9.763,8,2.901,12,2.143,16,3.070,18,7.878,
1529421622561,15,182459,1,1.944,0.046,-0.228,2,9.763,8,2.901,12,2.143,16,3.070,18,7.878,
1529421622606,45,182504,1,1.944,0.046,-0.228,2,9.763,8,2.901,12,2.143,16,3.070,18,7.878,
1529421622641,35,182539,1,1.944,0.046,-0.228,2,9.764,8,2.901,12,2.143,16,3.070,18,7.878,
1529421622673,32,182571,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.070,18,7.878,
1529421622705,32,182603,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.072,18,7.878,
1529421622754,49,182652,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.072,18,7.878,
1529421622773,19,182671,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.072,18,7.878,
1529421622793,20,182691,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.072,18,7.878,
1529421622864,71,182762,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.072,18,7.878,
1529421622898,34,182796,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.072,18,7.878,
1529421622942,44,182840,1,1.944,0.046,-0.228,2,9.760,8,2.901,12,2.143,16,3.073,18,7.878,
1529421622974,32,182872,1,1.944,0.046,-0.228,2,9.760,8,2.901,12,2.143,16,3.073,18,7.878,
1529421623021,47,182919,1,1.944,0.046,-0.228,2,9.760,8,2.901,12,2.143,16,3.073,18,7.878,
1529421623069,48,182967,1,1.944,0.046,-0.228,2,9.760,8,2.901,12,2.143,16,3.073,18,7.878,
1529421623127,58,183025,1,1.944,0.046,-0.228,2,9.760,8,2.901,12,2.143,16,3.073,18,7.878,
1529421623147,20,183045,1,1.944,0.046,-0.228,2,9.762,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623181,34,183079,1,1.944,0.046,-0.228,2,9.762,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623209,28,183107,1,1.944,0.046,-0.228,2,9.762,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623252,43,183150,1,1.944,0.046,-0.228,2,9.762,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623310,58,183208,1,1.944,0.046,-0.228,2,9.762,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623350,40,183248,1,1.944,0.046,-0.228,2,9.762,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623397,47,183295,1,1.944,0.046,-0.228,2,9.757,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623410,13,183308,1,1.944,0.046,-0.228,2,9.757,8,2.902,12,2.143,16,3.073,18,7.879,
1529421623479,69,183377,1,1.944,0.046,-0.228,2,9.757,8,2.902,12,2.143,16,3.070,18,7.879,
1529421623526,47,183424,1,1.944,0.046,-0.228,2,9.757,8,2.902,12,2.143,16,3.070,18,7.879,
1529421623605,79,183503,1,1.944,0.046,-0.228,2,9.757,8,2.902,12,2.143,16,3.070,18,7.879,
1529421623646,41,183544,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.070,18,7.879,
1529421623678,32,183576,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.071,18,7.879,
1529421623692,14,183590,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.071,18,7.879,
1529421623728,36,183626,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.071,18,7.879,
1529421623775,47,183673,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.071,18,7.879,
1529421623824,49,183722,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.071,18,7.879,
1529421623873,49,183771,1,1.944,0.046,-0.228,2,9.761,8,2.900,12,2.143,16,3.071,18,7.879,
1529421623895,22,183793,1,1.944,0.046,-0.228,2,9.763,8,2.900,12,2.143,16,3.071,18,7.878,
1529421623924,29,183822,1,1.944,0.046,-0.228,2,9.763,8,2.899,12,2.143,16,3.071,18,7.878,
1529421623939,15,183837,1,1.944,0.046,-0.228,2,9.763,8,2.899,12,2.143,16,3.071,18,7.878,
1529421623989,50,183887,1,1.944,0.046,-0.228,2,9.763,8,2.899,12,2.143,16,3.071,18,7.878,
1529421624026,37,183924,1,1.944,0.046,-0.228,2,9.763,8,2.899,12,2.143,16,3.071,18,7.878,
1529421624094,68,183992,1,1.944,0.046,-0.228,2,9.763,8,2.899,12,2.143,16,3.071,18,7.878,
1529421624146,52,184044,1,1.944,0.046,-0.228,2,9.766,8,2.899,12,2.143,16,3.071,18,7.878,
1529421624197,51,184095,1,1.944,0.046,-0.228,2,9.766,8,2.902,12,2.143,16,3.072,18,7.878,
1529421624218,21,184116,1,1.944,0.046,-0.228,2,9.766,8,2.902,12,2.143,16,3.072,18,7.878,
1529421624244,26,184142,1,1.944,0.046,-0.228,2,9.766,8,2.902,12,2.143,16,3.072,18,7.878,
1529421624267,23,184165,1,1.944,0.046,-0.228,2,9.766,8,2.902,12,2.143,16,3.072,18,7.878,
1529421624315,48,184213,1,1.944,0.046,-0.228,2,9.766,8,2.902,12,2.143,16,3.072,18,7.878,
1529421624355,40,184253,1,1.944,0.046,-0.228,2,9.766,8,2.902,12,2.143,16,3.072,18,7.879,
1529421624390,35,184288,1,1.944,0.046,-0.228,2,9.765,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624405,15,184303,1,1.944,0.046,-0.228,2,9.765,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624444,39,184342,1,1.944,0.046,-0.228,2,9.765,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624496,52,184394,1,1.944,0.046,-0.228,2,9.765,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624542,46,184440,1,1.944,0.046,-0.228,2,9.765,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624558,16,184456,1,1.944,0.046,-0.228,2,9.764,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624592,34,184490,1,1.944,0.046,-0.228,2,9.764,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624615,23,184513,1,1.944,0.046,-0.228,2,9.764,8,2.901,12,2.143,16,3.072,18,7.879,
1529421624674,59,184572,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.073,18,7.879,
1529421624720,46,184618,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.073,18,7.879,
1529421624767,47,184665,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.073,18,7.879,
1529421624802,35,184700,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.073,18,7.879,
1529421624823,21,184721,1,1.944,0.046,-0.228,2,9.764,8,2.904,12,2.143,16,3.073,18,7.879,
1529421624863,40,184761,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.073,18,7.879,
1529421624910,47,184808,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.074,18,7.879,
1529421624951,41,184849,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.074,18,7.879,
1529421624966,15,184864,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.074,18,7.879,
1529421624993,27,184891,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.074,18,7.879,
1529421625043,50,184941,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.074,18,7.879,
1529421625107,64,185005,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.074,18,7.879,
1529421625153,46,185051,1,1.944,0.046,-0.228,2,9.764,8,2.903,12,2.143,16,3.075,18,7.878,
1529421625202,49,185100,1,1.944,0.046,-0.228,2,9.761,8,2.903,12,2.143,16,3.075,18,7.878,
1529421625217,15,185115,1,1.944,0.046,-0.228,2,9.761,8,2.903,12,2.143,16,3.075,18,7.878,
1529421625268,51,185166,1,1.944,0.046,-0.228,2,9.761,8,2.903,12,2.143,16,3.075,18,7.878,
1529421625319,51,185217,1,1.944,0.046,-0.228,2,9.761,8,2.903,12,2.143,16,3.075,18,7.878,
1529421625356,37,185254,1,1.944,0.046,-0.228,2,9.761,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625403,47,185301,1,1.944,0.046,-0.228,2,9.757,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625453,50,185351,1,1.944,0.046,-0.228,2,9.757,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625487,34,185385,1,1.944,0.046,-0.228,2,9.757,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625506,19,185404,1,1.944,0.046,-0.228,2,9.757,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625536,30,185434,1,1.944,0.046,-0.228,2,9.757,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625582,46,185480,1,1.944,0.046,-0.228,2,9.759,8,2.903,12,2.143,16,3.073,18,7.878,
1529421625622,40,185520,1,1.944,0.046,-0.228,2,9.759,8,2.902,12,2.143,16,3.073,18,7.878,
1529421625634,12,185532,1,1.944,0.046,-0.228,2,9.759,8,2.902,12,2.143,16,3.070,18,7.878,
1529421625693,59,185591,1,1.944,0.046,-0.228,2,9.759,8,2.902,12,2.143,16,3.070,18,7.878,
1529421625722,29,185620,1,1.944,0.046,-0.228,2,9.759,8,2.902,12,2.143,16,3.070,18,7.878,
1529421625757,35,185655,1,1.944,0.046,-0.228,2,9.759,8,2.902,12,2.143,16,3.070,18,7.878,
1529421625806,49,185704,1,1.944,0.046,-0.228,2,9.759,8,2.902,12,2.143,16,3.070,18,7.878,
1529421625836,30,185734,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.070,18,7.878,
1529421625859,23,185757,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421625884,25,185782,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421625899,15,185797,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421625945,46,185843,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421625978,33,185876,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421626022,44,185920,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421626071,49,185969,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.878,
1529421626122,51,186020,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626152,30,186050,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626201,49,186099,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626228,27,186126,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626265,37,186163,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626322,57,186220,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626384,62,186282,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626442,58,186340,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626479,37,186377,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626502,23,186400,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626577,75,186475,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626622,45,186520,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626673,51,186571,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626721,48,186619,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626767,46,186665,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421626913,146,186811,1,1.944,0.046,-0.228,2,9.763,8,2.902,12,2.143,16,3.071,18,7.883,
1529421736773,109860,296671,18,3.673,3.422,1.850,
1529421736773,0,296671,2,0.000,0.000,1.850,
1529421736773,0,296671,8,8.387,-4.077,1.850,
1529421736773,0,296671,16,6.827,-1.399,1.850,
1529421736773,0,296671,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421736773,0,296671,12,10.474,0.000,1.850,
1529421736789,16,296687,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421736823,34,296721,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421736848,25,296746,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421736893,45,296791,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421736935,42,296833,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421736971,36,296869,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737018,47,296916,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737071,53,296969,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737094,23,296992,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737142,48,297040,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737182,40,297080,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737219,37,297117,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737233,14,297131,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737283,50,297181,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737416,133,297314,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737448,32,297346,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737527,79,297425,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737625,98,297523,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737725,100,297623,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737822,97,297720,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421737922,100,297820,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738048,126,297946,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738072,24,297970,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738168,96,298066,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738358,190,298256,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738457,99,298355,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738544,87,298442,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738606,62,298504,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738665,59,298563,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
1529421738754,89,298652,1,1.944,0.046,-0.228,2,2.845,8,7.926,12,8.779,16,5.499,18,4.324,
